name,category,strucBreaks
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-unreachable-routing-m0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-unreachable-admin-mes0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-unreachable-neighbor-0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-unreachable-address-m0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-unreachable-port-mess0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-unreachable-routi0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-unreachable-admin0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-unreachable-neigh0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-unreachable-addre0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-unreachable-port-0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-hop-count-expired-mes0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-hop-count-expired0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-too-big-messages,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-too-big-messages,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-parameter-error-messa0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-parameter-header-mess0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-parameter-option-mess0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-parameter-error-m0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-parameter-header-0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-parameter-option-0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-echo-request-messages0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-echo-reply-messages,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-echo-request-mess0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-echo-reply-messag0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-parameter-unknown-typ0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-parameter-unknown0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__sent-unreachable-unknown-t0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]icmp__received-unreachable-unkno0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__sent-router0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__sent-router0/RP0/CPU0.1,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__sent-neighb0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__sent-neighb0/RP0/CPU0.1,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__sent-redire0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__received-ro0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__received-ro0/RP0/CPU0.1,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__received-ne0/RP0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__received-ne0/RP0/CPU0.1,Constant Slopes,
Cisco-IOS-XR-ipv6-io-oper:ipv6-io/nodes/node/statistics/traffic[node-name:0/RP0/CPU0]ipv6-node-discovery__received-re0/0/CPU0,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/9]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/10]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/11]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/12]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/13]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/14]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/15]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/16]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/17]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/18]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/19]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/23]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/24]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/26]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/27]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/30]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/31]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/34]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/RP0/CPU0:vrf-name:default:interface-name:Loopback0]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/RP0/CPU0:vrf-name:default:interface-name:MgmtEth0/RP0/CPU0/0]f/briefs/brief,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/briefs/brief[node-name:0/RP0/CPU0:vrf-name:vrf_1:interface-name:tunnel-ip1]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.5,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.6,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/0]f/details/detail.7,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.5,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.6,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/1]f/details/detail.7,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.5,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.6,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/4]f/details/detail.7,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.5,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.6,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/5]f/details/detail.7,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.5,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.6,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/6]f/details/detail.7,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.5,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.6,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/7]f/details/detail.7,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/details/detail,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/details/detail.1,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/details/detail.2,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/details/detail.3,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/details/detail.4,Constant Slopes,
Cisco-IOS-XR-ipv4-io-oper:ipv4-network/nodes/node/interface-data/vrfs/vrf/details/detail[node-name:0/0/CPU0:vrf-name:default:interface-name:HundredGigE0/0/0/8]f/details/detail.5,Constant Slopes,
